time,value
2019-03-15 00:34:20,3.0
2019-03-15 00:34:30,3.0
2019-03-15 00:34:40,3.0
2019-03-15 00:34:50,3.0
2019-03-15 00:35:00,3.0
2019-03-15 00:35:10,3.0
2019-03-15 00:35:20,3.0
2019-03-15 00:35:30,3.0
2019-03-15 00:35:40,3.0
2019-03-15 00:35:50,3.0
2019-03-15 00:36:00,3.0
2019-03-15 00:36:10,3.0
2019-03-15 00:36:20,3.0
2019-03-15 00:36:30,3.0
2019-03-15 00:36:40,3.0
2019-03-15 00:36:50,3.0
2019-03-15 00:37:00,3.0
2019-03-15 00:37:10,3.0
2019-03-15 00:37:20,3.0
2019-03-15 00:37:30,3.0
2019-03-15 00:37:40,3.0
2019-03-15 00:37:50,3.0
2019-03-15 00:38:00,3.0
2019-03-15 00:38:10,3.0
2019-03-15 00:38:20,3.0
2019-03-15 00:38:30,3.0
2019-03-15 00:38:40,3.0
2019-03-15 00:38:50,3.0
2019-03-15 00:39:00,3.0
2019-03-15 00:39:10,3.0
2019-03-15 00:39:20,3.0
2019-03-15 00:39:30,3.0
2019-03-15 00:39:40,3.0
2019-03-15 00:39:50,3.0
2019-03-15 00:40:00,3.0
2019-03-15 00:40:10,3.0
2019-03-15 00:40:20,3.0
2019-03-15 00:40:30,3.0
2019-03-15 00:40:40,3.0
2019-03-15 00:40:50,3.0
2019-03-15 00:41:00,3.0
2019-03-15 00:41:10,3.0
2019-03-15 00:41:20,3.0
2019-03-15 00:41:30,3.0
2019-03-15 00:41:40,3.0
2019-03-15 00:41:50,3.0
2019-03-15 00:42:00,3.0
2019-03-15 00:42:10,3.0
2019-03-15 00:42:20,3.0
2019-03-15 00:42:30,3.0
2019-03-15 00:42:40,3.0
2019-03-15 00:42:50,3.0
2019-03-15 00:43:00,3.0
2019-03-15 00:43:10,3.0
2019-03-15 00:43:20,3.0
2019-03-15 00:43:30,3.0
2019-03-15 00:43:40,3.0
2019-03-15 00:43:50,3.0
2019-03-15 00:44:00,3.0
2019-03-15 00:44:10,3.0
2019-03-15 00:44:20,3.0
2019-03-15 00:44:30,3.0
2019-03-15 00:44:40,3.0
2019-03-15 00:44:50,3.0
2019-03-15 00:45:00,3.0
2019-03-15 00:45:10,3.0
2019-03-15 00:45:20,3.0
2019-03-15 00:45:30,3.0
2019-03-15 00:45:40,3.0
2019-03-15 00:45:50,3.0
2019-03-15 00:46:00,3.0
2019-03-15 00:46:10,3.0
2019-03-15 00:46:20,3.0
2019-03-15 00:46:30,3.0
2019-03-15 00:46:40,3.0
2019-03-15 00:46:50,3.0
2019-03-15 00:47:00,3.0
2019-03-15 00:47:10,3.0
2019-03-15 00:47:20,3.0
2019-03-15 00:47:30,3.0
2019-03-15 00:47:40,3.0
2019-03-15 00:47:50,3.0
2019-03-15 00:48:00,3.0
2019-03-15 00:48:10,3.0
2019-03-15 00:48:20,3.0
2019-03-15 00:48:30,3.0
2019-03-15 00:48:40,3.0
2019-03-15 00:48:50,3.0
2019-03-15 00:49:00,3.0
2019-03-15 00:49:10,3.0
2019-03-15 00:49:20,3.0
2019-03-15 00:49:30,3.0
2019-03-15 00:49:40,3.0
2019-03-15 00:49:50,3.0
2019-03-15 00:50:00,3.0
2019-03-15 00:50:10,3.0
2019-03-15 00:50:20,3.0
2019-03-15 00:50:30,3.0
2019-03-15 00:50:40,3.0
2019-03-15 00:50:50,3.0
2019-03-15 00:51:00,3.0
2019-03-15 00:51:10,3.0
2019-03-15 00:51:20,3.0
2019-03-15 00:51:30,3.0
2019-03-15 00:51:40,3.0
2019-03-15 00:51:50,3.0
2019-03-15 00:52:00,3.0
