time,value
2019-03-15 00:12:50,281.0
2019-03-15 00:13:00,281.0
2019-03-15 00:13:10,281.0
2019-03-15 00:13:20,281.0
2019-03-15 00:13:30,280.0
2019-03-15 00:13:40,280.0
2019-03-15 00:13:50,281.0
2019-03-15 00:14:00,285.0
2019-03-15 00:14:10,285.0
2019-03-15 00:14:20,285.0
2019-03-15 00:14:30,285.0
2019-03-15 00:14:40,285.0
2019-03-15 00:14:50,285.0
2019-03-15 00:15:00,285.0
2019-03-15 00:15:10,285.0
2019-03-15 00:15:20,285.0
2019-03-15 00:15:30,285.0
2019-03-15 00:15:40,285.0
2019-03-15 00:15:50,285.0
2019-03-15 00:16:00,285.0
2019-03-15 00:16:10,285.0
2019-03-15 00:16:20,285.0
2019-03-15 00:16:30,286.0
2019-03-15 00:16:40,285.0
2019-03-15 00:16:50,285.0
2019-03-15 00:17:00,285.0
2019-03-15 00:17:10,285.0
2019-03-15 00:17:20,285.0
2019-03-15 00:17:30,285.0
2019-03-15 00:17:40,285.0
2019-03-15 00:17:50,285.0
2019-03-15 00:18:00,285.0
2019-03-15 00:18:10,285.0
2019-03-15 00:18:20,285.0
2019-03-15 00:18:30,285.0
2019-03-15 00:18:40,285.0
2019-03-15 00:18:50,285.0
2019-03-15 00:19:00,285.0
2019-03-15 00:19:10,286.0
2019-03-15 00:19:20,286.0
2019-03-15 00:19:30,286.0
2019-03-15 00:19:40,286.0
2019-03-15 00:19:50,286.0
2019-03-15 00:20:00,286.0
2019-03-15 00:20:10,286.0
2019-03-15 00:20:20,286.0
2019-03-15 00:20:30,286.0
2019-03-15 00:20:40,286.0
2019-03-15 00:20:50,286.0
2019-03-15 00:21:00,286.0
2019-03-15 00:21:10,286.0
2019-03-15 00:21:20,286.0
2019-03-15 00:21:30,286.0
2019-03-15 00:21:40,285.0
2019-03-15 00:21:50,286.0
2019-03-15 00:22:00,285.0
2019-03-15 00:22:10,286.0
2019-03-15 00:22:20,285.0
2019-03-15 00:22:30,285.0
2019-03-15 00:22:40,286.0
2019-03-15 00:22:50,286.0
2019-03-15 00:23:00,286.0
2019-03-15 00:23:10,286.0
2019-03-15 00:23:20,285.0
2019-03-15 00:23:30,285.0
2019-03-15 00:23:40,286.0
2019-03-15 00:23:50,286.0
2019-03-15 00:24:00,286.0
2019-03-15 00:24:10,286.0
2019-03-15 00:24:20,286.0
2019-03-15 00:24:30,286.0
2019-03-15 00:24:40,286.0
2019-03-15 00:24:50,285.0
2019-03-15 00:25:00,285.0
2019-03-15 00:25:10,285.0
2019-03-15 00:25:20,285.0
2019-03-15 00:25:30,286.0
2019-03-15 00:25:40,286.0
2019-03-15 00:25:50,286.0
2019-03-15 00:26:00,286.0
2019-03-15 00:26:10,286.0
2019-03-15 00:26:20,286.0
2019-03-15 00:26:30,285.0
2019-03-15 00:26:40,285.0
2019-03-15 00:26:50,285.0
2019-03-15 00:27:00,285.0
2019-03-15 00:27:10,285.0
2019-03-15 00:27:20,285.0
2019-03-15 00:27:30,285.0
2019-03-15 00:27:40,285.0
2019-03-15 00:27:50,286.0
2019-03-15 00:28:00,285.0
2019-03-15 00:28:10,285.0
2019-03-15 00:28:20,285.0
2019-03-15 00:28:30,286.0
2019-03-15 00:28:40,285.0
2019-03-15 00:28:50,285.0
2019-03-15 00:29:00,286.0
2019-03-15 00:29:10,285.0
2019-03-15 00:29:20,286.0
2019-03-15 00:29:30,285.0
2019-03-15 00:29:40,285.0
2019-03-15 00:29:50,285.0
2019-03-15 00:30:00,285.0
2019-03-15 00:30:10,285.0
2019-03-15 00:30:20,285.0
2019-03-15 00:30:30,285.0
2019-03-15 00:30:40,286.0
2019-03-15 00:30:50,286.0
2019-03-15 00:31:00,286.0
2019-03-15 00:31:10,285.0
2019-03-15 00:31:20,285.0
2019-03-15 00:31:30,286.0
2019-03-15 00:31:40,286.0
2019-03-15 00:31:50,286.0
2019-03-15 00:32:00,286.0
2019-03-15 00:32:10,285.0
2019-03-15 00:32:20,285.0
2019-03-15 00:32:30,286.0
2019-03-15 00:32:40,285.0
2019-03-15 00:32:50,286.0
2019-03-15 00:33:00,286.0
2019-03-15 00:33:10,288.0
2019-03-15 00:33:20,287.0
2019-03-15 00:33:30,287.0
2019-03-15 00:33:40,288.0
2019-03-15 00:33:50,288.0
2019-03-15 00:34:00,287.0
2019-03-15 00:34:10,288.0
2019-03-15 00:34:20,288.0
2019-03-15 00:34:30,287.0
2019-03-15 00:34:40,289.0
2019-03-15 00:34:50,289.0
2019-03-15 00:35:00,289.0
2019-03-15 00:35:10,289.0
2019-03-15 00:35:20,289.0
2019-03-15 00:35:30,289.0
2019-03-15 00:35:40,290.0
2019-03-15 00:35:50,290.0
2019-03-15 00:36:00,290.0
2019-03-15 00:36:10,302.0
2019-03-15 00:36:20,676.0
2019-03-15 00:36:30,987.0
2019-03-15 00:36:40,1314.0
2019-03-15 00:36:50,1626.0
2019-03-15 00:37:00,1975.0
2019-03-15 00:37:10,2224.0
2019-03-15 00:37:20,2473.0
2019-03-15 00:37:30,2588.0
2019-03-15 00:37:40,2812.0
2019-03-15 00:37:50,3037.0
2019-03-15 00:38:00,3292.0
2019-03-15 00:38:10,3505.0
2019-03-15 00:38:20,3755.0
2019-03-15 00:38:30,3979.0
2019-03-15 00:38:40,4194.0
2019-03-15 00:38:50,4400.0
2019-03-15 00:39:00,4583.0
2019-03-15 00:39:10,4762.0
2019-03-15 00:39:20,4916.0
2019-03-15 00:39:30,5037.0
2019-03-15 00:39:40,5079.0
2019-03-15 00:39:50,5079.0
2019-03-15 00:40:00,5079.0
2019-03-15 00:40:10,5079.0
2019-03-15 00:40:20,5079.0
2019-03-15 00:40:30,5079.0
2019-03-15 00:40:40,5079.0
2019-03-15 00:40:50,5079.0
2019-03-15 00:41:00,5079.0
2019-03-15 00:41:10,5079.0
2019-03-15 00:41:20,5079.0
2019-03-15 00:41:30,5079.0
2019-03-15 00:41:40,5079.0
2019-03-15 00:41:50,5079.0
2019-03-15 00:42:00,5078.0
2019-03-15 00:42:10,5079.0
2019-03-15 00:42:20,5078.0
2019-03-15 00:42:30,5078.0
2019-03-15 00:42:40,5079.0
2019-03-15 00:42:50,5079.0
2019-03-15 00:43:00,5078.0
2019-03-15 00:43:10,5078.0
2019-03-15 00:43:20,5078.0
2019-03-15 00:43:30,5078.0
2019-03-15 00:43:40,5077.0
2019-03-15 00:43:50,5077.0
2019-03-15 00:44:00,5079.0
2019-03-15 00:44:10,5077.0
2019-03-15 00:44:20,5077.0
2019-03-15 00:44:30,5077.0
2019-03-15 00:44:40,5077.0
2019-03-15 00:44:50,5077.0
2019-03-15 00:45:00,5077.0
2019-03-15 00:45:10,5077.0
2019-03-15 00:45:20,5077.0
2019-03-15 00:45:30,5077.0
2019-03-15 00:45:40,5077.0
2019-03-15 00:45:50,5077.0
2019-03-15 00:46:00,5077.0
2019-03-15 00:46:10,5077.0
2019-03-15 00:46:20,5077.0
2019-03-15 00:46:30,5077.0
2019-03-15 00:46:40,5025.0
2019-03-15 00:46:50,5025.0
2019-03-15 00:47:00,5025.0
2019-03-15 00:47:10,5025.0
2019-03-15 00:47:20,5024.0
2019-03-15 00:47:30,5024.0
2019-03-15 00:47:40,5024.0
2019-03-15 00:47:50,5024.0
2019-03-15 00:48:00,5025.0
2019-03-15 00:48:10,5024.0
2019-03-15 00:48:20,5025.0
2019-03-15 00:48:30,5025.0
2019-03-15 00:48:40,5024.0
2019-03-15 00:48:50,5025.0
2019-03-15 00:49:00,5025.0
2019-03-15 00:49:10,5025.0
2019-03-15 00:49:20,5025.0
2019-03-15 00:49:30,5024.0
2019-03-15 00:49:40,5025.0
2019-03-15 00:49:50,5025.0
2019-03-15 00:50:00,5024.0
2019-03-15 00:50:10,5024.0
2019-03-15 00:50:20,5024.0
2019-03-15 00:50:30,5025.0
2019-03-15 00:50:40,5024.0
2019-03-15 00:50:50,5024.0
2019-03-15 00:51:00,5024.0
2019-03-15 00:51:10,5024.0
2019-03-15 00:51:20,5024.0
2019-03-15 00:51:30,5025.0
2019-03-15 00:51:40,5024.0
2019-03-15 00:51:50,5024.0
2019-03-15 00:52:00,5024.0
